dF0_K,eps_assoc_K,T_K,p_bar,N_mmol_g
500.0,0.0,273.0,0.131754379479537,1.5029439239817663
500.0,0.0,273.0,0.15074611762857124,1.6295808337000945
500.0,0.0,273.0,0.1724754203226801,1.7620474834945852
500.0,0.0,273.0,0.1973368938680183,1.9000643749269517
500.0,0.0,273.0,0.22578202510608278,2.0433052382596295
500.0,0.0,273.0,0.2583273804598255,2.1914031522036783
500.0,0.0,273.0,0.2955639868314636,2.343957572994483
500.0,0.0,273.0,0.33816806471002536,2.5005419419597588
500.0,0.0,273.0,0.38691330840293764,2.6607115236347907
500.0,0.0,273.0,0.4426849364018869,2.8240111437764024
500.0,0.0,273.0,0.5064957670389989,2.989982544953069
500.0,0.0,273.0,0.5795046113688597,3.158171147651661
500.0,0.0,273.0,0.6630373172929507,3.328132084166247
500.0,0.0,273.0,0.7586108470898982,3.4994354472004257
500.0,0.0,273.0,0.8679608256018917,3.671670753664053
500.0,0.0,273.0,0.9930730593550847,3.8444506598070167
500.0,0.0,273.0,1.1362195990043518,4.017413975638473
500.0,0.0,273.0,1.3,4.19022801896346
500.0,0.0,298.0,0.001,0.008880251645204775
500.0,0.0,298.0,0.0013130324344878836,0.011643170199037975
500.0,0.0,298.0,0.0017240541740171785,0.015258967676562344
500.0,0.0,298.0,0.0022637390492987737,0.019986203775570265
500.0,0.0,298.0,0.002972362794946059,0.026158605416207133
500.0,0.0,298.0,0.003902808756829234,0.034204795336771496
500.0,0.0,298.0,0.00512451448332012,0.044671860095051995
500.0,0.0,298.0,0.0067286537276022365,0.05825269377960018
500.0,0.0,298.0,0.008834940584779547,0.0758165040988911
500.0,0.0,298.0,0.01160056354458889,0.09844104669514005
500.0,0.0,298.0,0.015231916192382951,0.1274440392139399
500.0,0.0,298.0,0.020000000000000004,0.1644098137010029
500.0,0.0,298.0,0.02288290047345013,0.18619195404966768
500.0,0.0,298.0,0.026181356703891212,0.21062450094655738
500.0,0.0,298.0,0.029955268985751946,0.23797549165738532
500.0,0.0,298.0,0.03427317194281946,0.26852845162337446
500.0,0.0,298.0,0.03921347912384905,0.3025808722437244
500.0,0.0,298.0,0.04486590700043761,0.3404420993606053
500.0,0.0,298.0,0.051333104227104166,0.38243057499867905
500.0,0.0,298.0,0.05873251575110334,0.42887039067916294
500.0,0.0,298.0,0.06719851562439198,0.48008713370949785
500.0,0.0,298.0,0.07688484724982726,0.5364030381975208
500.0,0.0,298.0,0.08796741537671066,0.5981314891730317
500.0,0.0,298.0,0.10064748054859585,0.6655709691933561
500.0,0.0,298.0,0.11515531401485132,0.7389985794804307
500.0,0.0,298.0,0.131754379479537,0.8186633088988983
500.0,0.0,298.0,0.15074611762857124,0.9047792608593099
500.0,0.0,298.0,0.1724754203226801,0.9975190777803871
500.0,0.0,298.0,0.1973368938680183,1.0970078228100886
500.0,0.0,298.0,0.22578202510608278,1.2033175872115283
500.0,0.0,298.0,0.2583273804598255,1.3164630874325831
500.0,0.0,298.0,0.2955639868314636,1.43639849660912
500.0,0.0,298.0,0.33816806471002536,1.5630157193448269
500.0,0.0,298.0,0.38691330840293764,1.696144264869527
500.0,0.0,298.0,0.4426849364018869,1.8355528024040069
500.0,0.0,298.0,0.5064957670389989,1.9809523966167186
500.0,0.0,298.0,0.5795046113688597,2.132001326589763
500.0,0.0,298.0,0.6630373172929507,2.2883112980190816
500.0,0.0,298.0,0.7586108470898982,2.4494547766785284
500.0,0.0,298.0,0.8679608256018917,2.614973112404263
500.0,0.0,298.0,0.9930730593550847,2.784385095000925
500.0,0.0,298.0,1.1362195990043518,2.9571955893945114
500.0,0.0,298.0,1.3,3.1329039337889903
500.0,0.0,323.0,0.001,0.004088457822275885
500.0,0.0,323.0,0.0013130324344878836,0.005364893274511664
500.0,0.0,323.0,0.0017240541740171785,0.007038463566567826
500.0,0.0,323.0,0.0022637390492987737,0.009231749172257976
500.0,0.0,323.0,0.002972362794946059,0.012104475699483787
500.0,0.0,323.0,0.003902808756829234,0.015864290092336118
500.0,0.0,323.0,0.00512451448332012,0.020780337246225716
500.0,0.0,323.0,0.0067286537276022365,0.0272001489967417
500.0,0.0,323.0,0.008834940584779547,0.03557030834800592
500.0,0.0,323.0,0.01160056354458889,0.04646119041738749
500.0,0.0,323.0,0.015231916192382951,0.06059574956024219
500.0,0.0,323.0,0.020000000000000004,0.0788817559609667
500.0,0.0,323.0,0.02288290047345013,0.08979377097912297
500.0,0.0,323.0,0.026181356703891212,0.10215062769998101
500.0,0.0,323.0,0.029955268985751946,0.1161267029078234
500.0,0.0,323.0,0.03427317194281946,0.13191326127044736
500.0,0.0,323.0,0.03921347912384905,0.14971913268740403
500.0,0.0,323.0,0.04486590700043761,0.16977119008104458
500.0,0.0,323.0,0.051333104227104166,0.19231456915426487
500.0,0.0,323.0,0.05873251575110334,0.21761256532771925
500.0,0.0,323.0,0.06719851562439198,0.24594613767350418
500.0,0.0,323.0,0.07688484724982726,0.2776129459595961
500.0,0.0,323.0,0.08796741537671066,0.31292584595771894
500.0,0.0,323.0,0.10064748054859585,0.35221077122504735
500.0,0.0,323.0,0.11515531401485132,0.39580393802554104
500.0,0.0,323.0,0.131754379479537,0.4440483251644436
500.0,0.0,323.0,0.15074611762857124,0.49728940311237446
500.0,0.0,323.0,0.1724754203226801,0.5558701170352123
500.0,0.0,323.0,0.1973368938680183,0.6201251654560845
500.0,0.0,323.0,0.22578202510608278,0.6903746585328682
500.0,0.0,323.0,0.2583273804598255,0.7669172848032613
500.0,0.0,323.0,0.2955639868314636,0.8500231596929515
500.0,0.0,323.0,0.33816806471002536,0.9399265699438665
500.0,0.0,323.0,0.38691330840293764,1.036818862443991
500.0,0.0,323.0,0.4426849364018869,1.1408417511214655
500.0,0.0,323.0,0.5064957670389989,1.2520813292823334
500.0,0.0,323.0,0.5795046113688597,1.3705630747944073
500.0,0.0,323.0,0.6630373172929507,1.496248119582102
500.0,0.0,323.0,0.7586108470898982,1.6290310208523608
500.0,0.0,323.0,0.8679608256018917,1.7687392178875125
500.0,0.0,323.0,0.9930730593550847,1.9151342853699111
500.0,0.0,323.0,1.1362195990043518,2.0679150050305464
500.0,0.0,323.0,1.3,2.226722178296671
500.0,100.0,273.0,0.001,0.025109527838145854
500.0,100.0,273.0,0.0013130324344878836,0.03280863125172258
500.0,100.0,273.0,0.0017240541740171785,0.04280935619274196
500.0,100.0,273.0,0.0022637390492987737,0.055762518990539967
500.0,100.0,273.0,0.002972362794946059,0.07248119385669093
500.0,100.0,273.0,0.003902808756829234,0.09396963105540891
500.0,100.0,273.0,0.00512451448332012,0.12145168303147362
500.0,100.0,273.0,0.0067286537276022365,0.15639547854990968
500.0,100.0,273.0,0.008834940584779547,0.20052944223586416
500.0,100.0,273.0,0.01160056354458889,0.25584274742334095
500.0,100.0,273.0,0.015231916192382951,0.32456136215743076
500.0,100.0,273.0,0.020000000000000004,0.409090038112331
500.0,100.0,273.0,0.02288290047345013,0.45748985251776086
500.0,100.0,273.0,0.026181356703891212,0.5106612403145264
500.0,100.0,273.0,0.029955268985751946,0.5688936081494502
500.0,100.0,273.0,0.03427317194281946,0.632461849656201
500.0,100.0,273.0,0.03921347912384905,0.7016203221920668
500.0,100.0,273.0,0.04486590700043761,0.776596666072619
500.0,100.0,273.0,0.051333104227104166,0.8575856730347641
500.0,100.0,273.0,0.05873251575110334,0.9447434294167936
500.0,100.0,273.0,0.06719851562439198,1.0381819679746314
500.0,100.0,273.0,0.07688484724982726,1.1379646597447006
500.0,100.0,273.0,0.08796741537671066,1.2441025636093772
500.0,100.0,273.0,0.10064748054859585,1.3565519259227907
500.0,100.0,273.0,0.11515531401485132,1.4752129853292077
500.0,100.0,273.0,0.131754379479537,1.599930188526684
500.0,100.0,273.0,0.15074611762857124,1.730493861710393
500.0,100.0,273.0,0.1724754203226801,1.866643311795355
500.0,100.0,273.0,0.1973368938680183,2.008071255439723
500.0,100.0,273.0,0.22578202510608278,2.154429398861221
500.0,100.0,273.0,0.2583273804598255,2.30533492571171
500.0,100.0,273.0,0.2955639868314636,2.4603776025166604
500.0,100.0,273.0,0.33816806471002536,2.6191271886124663
500.0,100.0,273.0,0.38691330840293764,2.7811408439822607
500.0,100.0,273.0,0.4426849364018869,2.9459702630578737
500.0,100.0,273.0,0.5064957670389989,3.1131683195895294
500.0,100.0,273.0,0.5795046113688597,3.2822950772153727
500.0,100.0,273.0,0.6630373172929507,3.452923090491959
500.0,100.0,273.0,0.7586108470898982,3.624641980511393
500.0,100.0,273.0,0.8679608256018917,3.797062309455842
500.0,100.0,273.0,0.9930730593550847,3.969818795857622
500.0,100.0,273.0,1.1362195990043518,4.14257290855531
500.0,100.0,273.0,1.3,4.315014858570801
500.0,100.0,298.0,0.001,0.009943960463716855
500.0,100.0,298.0,0.0013130324344878836,0.013032749248485053
500.0,100.0,298.0,0.0017240541740171785,0.01707152809701958
500.0,100.0,298.0,0.0022637390492987737,0.022346000353205966
500.0,100.0,298.0,0.002972362794946059,0.02922350269591747
500.0,100.0,298.0,0.003902808756829234,0.03817363083119045
500.0,100.0,298.0,0.00512451448332012,0.04979249374987048
500.0,100.0,298.0,0.0067286537276022365,0.06483036397727272
500.0,100.0,298.0,0.008834940584779547,0.08422194404840348
500.0,100.0,298.0,0.01160056354458889,0.10911768535211505
500.0,100.0,298.0,0.015231916192382951,0.14091351368306604
500.0,100.0,298.0,0.020000000000000004,0.18127485569854704
500.0,100.0,298.0,0.02288290047345013,0.20498337867305413
500.0,100.0,298.0,0.026181356703891212,0.23151851734865547
500.0,100.0,298.0,0.029955268985751946,0.26115683748562285
500.0,100.0,298.0,0.03427317194281946,0.29418941825732564
500.0,100.0,298.0,0.03921347912384905,0.3309199559489235
500.0,100.0,298.0,0.04486590700043761,0.37166221520595116
500.0,100.0,298.0,0.051333104227104166,0.41673677930886466
500.0,100.0,298.0,0.05873251575110334,0.46646707627886774
500.0,100.0,298.0,0.06719851562439198,0.5211746905113243
500.0,100.0,298.0,0.07688484724982726,0.5811740085528906
500.0,100.0,298.0,0.08796741537671066,0.6467662901339641
500.0,100.0,298.0,0.10064748054859585,0.7182332985518972
500.0,100.0,298.0,0.11515531401485132,0.7958306646717294
500.0,100.0,298.0,0.131754379479537,0.879781193105267
500.0,100.0,298.0,0.15074611762857124,0.970268345069352
500.0,100.0,298.0,0.1724754203226801,1.0674301482669657
500.0,100.0,298.0,0.1973368938680183,1.1713537887700844
500.0,100.0,298.0,0.22578202510608278,1.2820711325476846
500.0,100.0,298.0,0.2583273804598255,1.3995554042486087
500.0,100.0,298.0,0.2955639868314636,1.5237192173014547
500.0,100.0,298.0,0.33816806471002536,1.6544141016643266
500.0,100.0,298.0,0.38691330840293764,1.7914316137606077
500.0,100.0,298.0,0.4426849364018869,1.9345060390402153
500.0,100.0,298.0,0.5064957670389989,2.0833186153909273
500.0,100.0,298.0,0.5795046113688597,2.2375031221221495
500.0,100.0,298.0,0.6630373172929507,2.3966526033250113
500.0,100.0,298.0,0.7586108470898982,2.5603269354927893
500.0,100.0,298.0,0.8679608256018917,2.728060915246151
500.0,100.0,298.0,0.9930730593550847,2.8993725381340876
500.0,100.0,298.0,1.1362195990043518,3.073771163099944
500.0,100.0,298.0,1.3,3.2507653035334574
500.0,100.0,323.0,0.001,0.004524939076960347
500.0,100.0,323.0,0.0013130324344878836,0.0059367581348339265
500.0,100.0,323.0,0.0017240541740171785,0.007787205958857639
500.0,100.0,323.0,0.0022637390492987737,0.010211233968809125
500.0,100.0,323.0,0.002972362794946059,0.013384391605418083
500.0,100.0,323.0,0.003902808756829234,0.017534412087909467
500.0,100.0,323.0,0.00512451448332012,0.02295569185991573
500.0,100.0,323.0,0.0067286537276022365,0.030027126579690238
500.0,100.0,323.0,0.008834940584779547,0.03923367972324371
500.0,100.0,323.0,0.01160056354458889,0.051191857196446686
500.0,100.0,323.0,0.015231916192382951,0.06667889700052393
500.0,100.0,323.0,0.020000000000000004,0.08666491002740691
500.0,100.0,323.0,0.02288290047345013,0.09856703917665195
500.0,100.0,323.0,0.026181356703891212,0.11202490685550143
500.0,100.0,323.0,0.029955268985751946,0.12722217782898265
500.0,100.0,323.0,0.03427317194281946,0.1443596217162793
500.0,100.0,323.0,0.03921347912384905,0.16365569646110906
500.0,100.0,323.0,0.04486590700043761,0.18534691011914617
500.0,100.0,323.0,0.051333104227104166,0.20968789595597695
500.0,100.0,323.0,0.05873251575110334,0.23695112786708844
500.0,100.0,323.0,0.06719851562439198,0.26742619680977486
500.0,100.0,323.0,0.07688484724982726,0.30141856569312747
500.0,100.0,323.0,0.08796741537671066,0.33924772163622324
500.0,100.0,323.0,0.10064748054859585,0.38124465230534565
500.0,100.0,323.0,0.11515531401485132,0.42774858851621433
500.0,100.0,323.0,0.131754379479537,0.47910297916395544
500.0,100.0,323.0,0.15074611762857124,0.5356506966640295
500.0,100.0,323.0,0.1724754203226801,0.5977285102565636
500.0,100.0,323.0,0.1973368938680183,0.6656609085425107
500.0,100.0,323.0,0.22578202510608278,0.7397533985035728
500.0,100.0,323.0,0.2583273804598255,0.8202854526407852
500.0,100.0,323.0,0.2955639868314636,0.9075033154433999
500.0,100.0,323.0,0.33816806471002536,1.0016129123108233
500.0,100.0,323.0,0.38691330840293764,1.1027731260821239
500.0,100.0,323.0,0.4426849364018869,1.2110897168690558
500.0,100.0,323.0,0.5064957670389989,1.3266101586943595
500.0,100.0,323.0,0.5795046113688597,1.449319650350416
500.0,100.0,323.0,0.6630373172929507,1.5791385267452238
500.0,100.0,323.0,0.7586108470898982,1.7159212498720477
500.0,100.0,323.0,0.8679608256018917,1.8594570954136127
500.0,100.0,323.0,0.9930730593550847,2.009472573657748
500.0,100.0,323.0,1.1362195990043518,2.1656355361973563
500.0,100.0,323.0,1.3,2.327560829887756
500.0,200.0,273.0,0.001,0.03231853134871974
500.0,200.0,273.0,0.0013130324344878836,0.04207524989416095
500.0,200.0,273.0,0.0017240541740171785,0.054660572967826046
500.0,200.0,273.0,0.0022637390492987737,0.07083024287496244
500.0,200.0,273.0,0.002972362794946059,0.09151085842514202
500.0,200.0,273.0,0.003902808756829234,0.1178252452313196
500.0,200.0,273.0,0.00512451448332012,0.15111553205562572
500.0,200.0,273.0,0.0067286537276022365,0.19295958544809333
500.0,200.0,273.0,0.008834940584779547,0.24517433165500163
500.0,200.0,273.0,0.01160056354458889,0.30979784393707016
500.0,200.0,273.0,0.015231916192382951,0.38904199125430167
500.0,200.0,273.0,0.020000000000000004,0.48520977321112163
500.0,200.0,273.0,0.02288290047345013,0.5397163207356931
500.0,200.0,273.0,0.026181356703891212,0.5991819954497531
500.0,200.0,273.0,0.029955268985751946,0.6638540978199876
500.0,200.0,273.0,0.03427317194281946,0.7339593695899306
500.0,200.0,273.0,0.03921347912384905,0.8096988642452939
500.0,200.0,273.0,0.04486590700043761,0.891242963907197
500.0,200.0,273.0,0.051333104227104166,0.9787267062654262
500.0,200.0,273.0,0.05873251575110334,1.0722455832053526
500.0,200.0,273.0,0.06719851562439198,1.171851963444058
500.0,200.0,273.0,0.07688484724982726,1.2775522756560695
500.0,200.0,273.0,0.08796741537671066,1.389305067631813
500.0,200.0,273.0,0.10064748054859585,1.5070200324149303
500.0,200.0,273.0,0.11515531401485132,1.6305580650683917
500.0,200.0,273.0,0.131754379479537,1.7597323838534433
500.0,200.0,273.0,0.15074611762857124,1.8943107165316775
500.0,200.0,273.0,0.1724754203226801,2.034018515381296
500.0,200.0,273.0,0.1973368938680183,2.178543123250785
500.0,200.0,273.0,0.22578202510608278,2.327538769129296
500.0,200.0,273.0,0.2583273804598255,2.4806322290257805
500.0,200.0,273.0,0.2955639868314636,2.637428951981344
500.0,200.0,273.0,0.33816806471002536,2.797519427969776
500.0,200.0,273.0,0.38691330840293764,2.960485569277635
500.0,200.0,273.0,0.4426849364018869,3.125906891776769
500.0,200.0,273.0,0.5064957670389989,3.2933663153987895
500.0,200.0,273.0,0.5795046113688597,3.462455448285593
500.0,200.0,273.0,0.6630373172929507,3.6327792681214643
500.0,200.0,273.0,0.7586108470898982,3.803960158198419
500.0,200.0,273.0,0.8679608256018917,3.975641287850072
500.0,200.0,273.0,0.9930730593550847,4.147489343700731
500.0,200.0,273.0,1.1362195990043518,4.31919662079933
500.0,200.0,273.0,1.3,4.490482476077865
500.0,200.0,298.0,0.001,0.012334340599388413
500.0,200.0,298.0,0.0013130324344878836,0.016145966871771247
500.0,200.0,298.0,0.0017240541740171785,0.021116850502087618
500.0,200.0,298.0,0.0022637390492987737,0.02758746377971735
500.0,200.0,298.0,0.002972362794946059,0.03599092648175229
500.0,200.0,298.0,0.003902808756829234,0.0468741862588251
500.0,200.0,298.0,0.00512451448332012,0.0609221188357235
500.0,200.0,298.0,0.0067286537276022365,0.07898412007177358
500.0,200.0,298.0,0.008834940584779547,0.10210226113536608
500.0,200.0,298.0,0.01160056354458889,0.13153923501830725
500.0,200.0,298.0,0.015231916192382951,0.1688029365028591
500.0,200.0,298.0,0.020000000000000004,0.21566250951182028
500.0,200.0,298.0,0.02288290047345013,0.24299153870630555
500.0,200.0,298.0,0.026181356703891212,0.27342707579663533
500.0,200.0,298.0,0.029955268985751946,0.3072498700172236
500.0,200.0,298.0,0.03427317194281946,0.34475157982502547
500.0,200.0,298.0,0.03921347912384905,0.3862321458061277
500.0,200.0,298.0,0.04486590700043761,0.43199653209055544
500.0,200.0,298.0,0.051333104227104166,0.4823508427222339
500.0,200.0,298.0,0.05873251575110334,0.537597849631288
500.0,200.0,298.0,0.06719851562439198,0.5980320009223984
500.0,200.0,298.0,0.07688484724982726,0.6639340102298725
500.0,200.0,298.0,0.08796741537671066,0.7355651578823201
500.0,200.0,298.0,0.10064748054859585,0.813161460555965
500.0,200.0,298.0,0.11515531401485132,0.8969278861177469
500.0,200.0,298.0,0.131754379479537,0.9870328029455577
500.0,200.0,298.0,0.15074611762857124,1.083602857170879
500.0,200.0,298.0,0.1724754203226801,1.1867184667032649
500.0,200.0,298.0,0.1973368938680183,1.2964101079521333
500.0,200.0,298.0,0.22578202510608278,1.4126555507888519
500.0,200.0,298.0,0.2583273804598255,1.5353781706341523
500.0,200.0,298.0,0.2955639868314636,1.6644464345710182
500.0,200.0,298.0,0.33816806471002536,1.7996746215667139
500.0,200.0,298.0,0.38691330840293764,1.9408247953084363
500.0,200.0,298.0,0.4426849364018869,2.0876100018993
500.0,200.0,298.0,0.5064957670389989,2.239698614567149
500.0,200.0,298.0,0.5795046113688597,2.3967196959404737
500.0,200.0,298.0,0.6630373172929507,2.5582691994812237
500.0,200.0,298.0,0.7586108470898982,2.723916790856984
500.0,200.0,298.0,0.8679608256018917,2.89321304310653
500.0,200.0,298.0,0.9930730593550847,3.0656967506855533
500.0,200.0,298.0,1.1362195990043518,3.2409021182135493
500.0,200.0,298.0,1.3,3.418365607620356
500.0,200.0,323.0,0.001,0.0054389748350848945
500.0,200.0,323.0,0.0013130324344878836,0.007132890495859849
500.0,200.0,323.0,0.0017240541740171785,0.009350919342832224
500.0,200.0,323.0,0.0022637390492987737,0.012252842866136465
500.0,200.0,323.0,0.002972362794946059,0.016045548464828988
500.0,200.0,323.0,0.003902808756829234,0.020995884362422924
500.0,200.0,323.0,0.00512451448332012,0.027446403118458494
500.0,200.0,323.0,0.0067286537276022365,0.03583430559929838
500.0,200.0,323.0,0.008834940584779547,0.04671375989360029
500.0,200.0,323.0,0.01160056354458889,0.06078154161108243
500.0,200.0,323.0,0.015231916192382951,0.07890559433829154
500.0,200.0,323.0,0.020000000000000004,0.10215557956640846
500.0,200.0,323.0,0.02288290047345013,0.11593553787618613
500.0,200.0,323.0,0.026181356703891212,0.13146338280529785
500.0,200.0,323.0,0.029955268985751946,0.14893581040428025
500.0,200.0,323.0,0.03427317194281946,0.16856637426554003
500.0,200.0,323.0,0.03921347912384905,0.19058580725072674
500.0,200.0,323.0,0.04486590700043761,0.21524205690506068
500.0,200.0,323.0,0.051333104227104166,0.24279995892039266
500.0,200.0,323.0,0.05873251575110334,0.27354046901219725
500.0,200.0,323.0,0.06719851562439198,0.30775937427965655
500.0,200.0,323.0,0.07688484724982726,0.34576541173640785
500.0,200.0,323.0,0.08796741537671066,0.3878777350279437
500.0,200.0,323.0,0.10064748054859585,0.43442269060757466
500.0,200.0,323.0,0.11515531401485132,0.4857298913803483
500.0,200.0,323.0,0.131754379479537,0.5421276079327934
500.0,200.0,323.0,0.15074611762857124,0.6039375332466291
500.0,200.0,323.0,0.1724754203226801,0.6714690140953566
500.0,200.0,323.0,0.1973368938680183,0.7450128787193432
500.0,200.0,323.0,0.22578202510608278,0.8248350233758928
500.0,200.0,323.0,0.2583273804598255,0.9111699476275805
500.0,200.0,323.0,0.2955639868314636,1.0042144477985255
500.0,200.0,323.0,0.33816806471002536,1.1041216884877831
500.0,200.0,323.0,0.38691330840293764,1.2109958726517394
500.0,200.0,323.0,0.4426849364018869,1.3248877215009724
500.0,200.0,323.0,0.5064957670389989,1.4457909567877503
500.0,200.0,323.0,0.5795046113688597,1.573639950759074
500.0,200.0,323.0,0.6630373172929507,1.7083086738933642
500.0,200.0,323.0,0.7586108470898982,1.8496110281468476
500.0,200.0,323.0,0.8679608256018917,1.9973026043625302
500.0,200.0,323.0,0.9930730593550847,2.1510838476142666
500.0,200.0,323.0,1.1362195990043518,2.310604555335099
500.0,200.0,323.0,1.3,2.475469573257139
500.0,300.0,273.0,0.001,0.05359971635814383
500.0,300.0,273.0,0.0013130324344878836,0.06894938597158891
500.0,300.0,273.0,0.0017240541740171785,0.08834782846981615
500.0,300.0,273.0,0.0022637390492987737,0.11271826879501169
500.0,300.0,273.0,0.002972362794946059,0.14314261731407313
500.0,300.0,273.0,0.003902808756829234,0.18086901601048
500.0,300.0,273.0,0.00512451448332012,0.22730970379493023
500.0,300.0,273.0,0.0067286537276022365,0.28402584784644447
500.0,300.0,273.0,0.008834940584779547,0.3526977417902143
500.0,300.0,273.0,0.01160056354458889,0.4350809602002239
500.0,300.0,273.0,0.015231916192382951,0.5329505790838533
500.0,300.0,273.0,0.020000000000000004,0.6480357745224006
500.0,300.0,273.0,0.02288290047345013,0.7118012549057962
500.0,300.0,273.0,0.026181356703891212,0.7803506038727223
500.0,300.0,273.0,0.029955268985751946,0.8538477001667162
500.0,300.0,273.0,0.03427317194281946,0.9324391928422968
500.0,300.0,273.0,0.03921347912384905,1.016251702733974
500.0,300.0,273.0,0.04486590700043761,1.1053889476860104
500.0,300.0,273.0,0.051333104227104166,1.199928835111646
500.0,300.0,273.0,0.05873251575110334,1.2999205874570032
500.0,300.0,273.0,0.06719851562439198,1.405381990664892
500.0,300.0,273.0,0.07688484724982726,1.5162968803684251
500.0,300.0,273.0,0.08796741537671066,1.632613002027107
500.0,300.0,273.0,0.10064748054859585,1.7542403956498382
500.0,300.0,273.0,0.11515531401485132,1.881050459027911
500.0,300.0,273.0,0.131754379479537,2.0128758318488598
500.0,300.0,273.0,0.15074611762857124,2.1495112142231703
500.0,300.0,273.0,0.1724754203226801,2.290715186662987
500.0,300.0,273.0,0.1973368938680183,2.436213036863569
500.0,300.0,273.0,0.22578202510608278,2.585700527370226
500.0,300.0,273.0,0.2583273804598255,2.7388484657920986
500.0,300.0,273.0,0.2955639868314636,2.895307875721398
500.0,300.0,273.0,0.33816806471002536,3.0547155217785513
500.0,300.0,273.0,0.38691330840293764,3.2166995236717404
500.0,300.0,273.0,0.4426849364018869,3.38088480497977
500.0,300.0,273.0,0.5064957670389989,3.546898160385824
500.0,300.0,273.0,0.5795046113688597,3.714372783106961
500.0,300.0,273.0,0.6630373172929507,3.8829521615559957
500.0,300.0,273.0,0.7586108470898982,4.052293318997656
500.0,300.0,273.0,0.8679608256018917,4.222069421818193
500.0,300.0,273.0,0.9930730593550847,4.391971814460441
500.0,300.0,273.0,1.1362195990043518,4.561711550465243
500.0,300.0,273.0,1.3,4.731020482629067
500.0,300.0,298.0,0.001,0.018772463702954822
500.0,300.0,298.0,0.0013130324344878836,0.024471414528771978
500.0,300.0,298.0,0.0017240541740171785,0.03184074041233275
500.0,300.0,298.0,0.0022637390492987737,0.04133620175068989
500.0,300.0,298.0,0.002972362794946059,0.05352135541030443
500.0,300.0,298.0,0.003902808756829234,0.06908654304651941
500.0,300.0,298.0,0.00512451448332012,0.08886918002106432
500.0,300.0,298.0,0.0067286537276022365,0.11387441480316414
500.0,300.0,298.0,0.008834940584779547,0.1452941553352027
500.0,300.0,298.0,0.01160056354458889,0.18452096284696795
500.0,300.0,298.0,0.015231916192382951,0.23315191033167812
500.0,300.0,298.0,0.020000000000000004,0.2929769871182747
500.0,300.0,298.0,0.02288290047345013,0.32728771273234397
500.0,300.0,298.0,0.026181356703891212,0.3650577159647228
500.0,300.0,298.0,0.029955268985751946,0.4065386946794062
500.0,300.0,298.0,0.03427317194281946,0.4519844778305559
500.0,300.0,298.0,0.03921347912384905,0.5016483567443971
500.0,300.0,298.0,0.04486590700043761,0.5557801665626678
500.0,300.0,298.0,0.051333104227104166,0.6146231528096668
500.0,300.0,298.0,0.05873251575110334,0.6784106617340747
500.0,300.0,298.0,0.06719851562439198,0.747362696406395
500.0,300.0,298.0,0.07688484724982726,0.8216823837084926
500.0,300.0,298.0,0.08796741537671066,0.9015524004360234
500.0,300.0,298.0,0.10064748054859585,0.9871314099390196
500.0,300.0,298.0,0.11515531401485132,1.0785505645045554
500.0,300.0,298.0,0.131754379479537,1.175910133808882
500.0,300.0,298.0,0.15074611762857124,1.2792763271604717
500.0,300.0,298.0,0.1724754203226801,1.3886783876084412
500.0,300.0,298.0,0.1973368938680183,1.5041060492151752
500.0,300.0,298.0,0.22578202510608278,1.6255074635161495
500.0,300.0,298.0,0.2583273804598255,1.7527877144960913
500.0,300.0,298.0,0.2955639868314636,1.8858080490085125
500.0,300.0,298.0,0.33816806471002536,2.024385946494117
500.0,300.0,298.0,0.38691330840293764,2.168296133649489
500.0,300.0,298.0,0.4426849364018869,2.3172726137975346
500.0,300.0,298.0,0.5064957670389989,2.4710117277049175
500.0,300.0,298.0,0.5795046113688597,2.6291761968889134
500.0,300.0,298.0,0.6630373172929507,2.7914000300175466
500.0,300.0,298.0,0.7586108470898982,2.9572941080284476
500.0,300.0,298.0,0.8679608256018917,3.126452214365781
500.0,300.0,298.0,0.9930730593550847,3.2984572512275308
500.0,300.0,298.0,1.1362195990043518,3.4728873845683808
500.0,300.0,298.0,1.3,3.649321888174796
500.0,300.0,323.0,0.001,0.007672789824812928
500.0,300.0,323.0,0.0013130324344878836,0.010048336897703245
500.0,300.0,323.0,0.0017240541740171785,0.013149348089767273
500.0,300.0,323.0,0.0022637390492987737,0.017190781371784217
500.0,300.0,323.0,0.002972362794946059,0.022447218163769475
500.0,300.0,323.0,0.003902808756829234,0.02926713392996236
500.0,300.0,323.0,0.00512451448332012,0.03808951866183423
500.0,300.0,323.0,0.0067286537276022365,0.049462855692776635
500.0,300.0,323.0,0.008834940584779547,0.06406635795029832
500.0,300.0,323.0,0.01160056354458889,0.08273317651184114
500.0,300.0,323.0,0.015231916192382951,0.10647488867989563
500.0,300.0,323.0,0.020000000000000004,0.13650571946929976
500.0,300.0,323.0,0.02288290047345013,0.15411060092968684
500.0,300.0,323.0,0.026181356703891212,0.1737959526162654
500.0,300.0,323.0,0.029955268985751946,0.1957711876013934
500.0,300.0,323.0,0.03427317194281946,0.22025991681032817
500.0,300.0,323.0,0.03921347912384905,0.2474994764588831
500.0,300.0,323.0,0.04486590700043761,0.27774008973609265
500.0,300.0,323.0,0.051333104227104166,0.31124362317095605
500.0,300.0,323.0,0.05873251575110334,0.3482819094978201
500.0,300.0,323.0,0.06719851562439198,0.3891346224306117
500.0,300.0,323.0,0.07688484724982726,0.4340867036081491
500.0,300.0,323.0,0.08796741537671066,0.483425357193947
